id,word-1,word-2,word-3,word-4,word-5,word-6,word-7,word-8,word-9,word-10,word-11,word-12,word-13,word-14,word-15,word-16,word-17,word-18,word-19,word-20,word-21,word-22,word-23,word-24,word-25,word-26,word-27,word-28,word-29,word-30,word-31,word-32,word-33,word-34,word-35,word-36,word-37,word-38,word-39,word-40,Result
164,40,2,0,2,13,5,1,0,6,6,0,0,3,2,11,1,4,1,48,2,0,9,7,8,7,0,4,1,6,8,1,2,6,0,5,4,10,3,3,5,1
165,39,0,1,0,10,3,0,2,6,1,1,1,0,4,,1,3,2,28,1,0,9,5,3,2,0,1,1,7,1,0,2,9,2,6,0,1,,1,2,0
166,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167,16,1,0,1,7,2,0,1,0,1,1,0,0,2,5,0,1,1,9,1,0,0,1,1,2,1,1,0,2,1,0,0,4,1,3,2,1,1,2,1,0
168,47,1,4,1,10,2,0,5,4,3,0,1,0,3,6,3,5,5,48,2,1,6,8,6,1,0,3,3,5,5,2,2,5,5,7,3,5,0,4,10,1
169,189,11,1,6,29,8,2,13,17,9,8,9,6,4,17,7,1,0,147,11,2,30,11,11,11,7,8,2,26,2,1,4,5,0,10,7,6,9,2,2,1
170,99,2,2,3,31,8,0,7,7,1,1,0,7,3,13,2,5,1,91,9,1,14,6,9,10,7,3,5,40,1,0,0,10,1,7,7,5,5,3,0,0
171,207,8,2,4,47,16,5,21,24,6,6,7,0,9,46,8,11,6,151,8,5,36,18,12,25,3,28,7,47,1,4,3,38,6,35,4,7,5,13,9,0
172,86,0,1,0,24,6,2,17,10,4,5,3,0,3,21,3,5,1,69,5,3,18,4,7,1,1,6,3,26,8,2,0,19,1,12,2,11,6,1,14,0
173,296,15,2,20,39,4,1,21,37,18,,11,4,2,20,3,10,1,225,8,3,36,21,14,25,7,17,2,58,2,7,11,7,0,27,7,12,22,5,0,1
174,14,0,0,0,4,2,0,0,1,4,1,0,0,2,2,0,0,0,7,0,0,1,1,2,0,0,2,0,2,0,0,1,1,0,2,0,0,0,0,1,0
175,559,,4,25,80,13,1,34,66,22,15,22,11,3,36,13,23,4,459,22,8,82,49,42,33,13,16,7,90,3,8,,10,0,34,22,24,39,8,1,1
176,61,5,3,0,13,7,1,4,7,9,0,1,1,2,21,5,2,1,62,2,1,16,7,7,9,1,4,4,6,7,2,4,12,1,11,2,8,3,5,6,1
177,14,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,1,0
178,161,1,3,1,34,7,9,13,17,6,12,2,4,11,46,11,15,6,102,7,4,18,11,6,34,2,19,5,24,5,4,4,37,6,22,1,5,0,13,7,0
179,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,250,6,10,13,4+F2185,18,6,15,23,10,19,6,11,29,59,12,6,3,127,10,3,28,17,11,29,4,8,5,27,2,1,8,43,3,28,16,8,4,5,33,0
181,84,0,0,3,16,8,2,14,2,4,2,0,4,2,10,3,7,3,45,0,1,10,9,2,11,6,4,3,11,0,1,0,9,3,4,2,2,1,4,2,0
182,13,0,0,1,0,0,0,2,0,1,1,0,2,2,1,0,0,0,13,1,0,1,1,2,1,0,3,0,7,0,0,0,0,0,3,0,0,1,1,0,0
183,28,2,0,0,2,2,1,5,3,1,0,0,0,1,7,1,3,1,19,0,1,4,4,3,4,0,1,1,6,1,0,3,3,1,5,0,2,2,0,2,1
184,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,10,1,0,1,1,0,0,1,0,1,0,2,0,4,2,1,0,0,7,0,0,0,0,2,2,0,0,0,2,1,0,0,1,0,1,0,1,0,1,1,1
186,8,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0
187,123,6,1,14,19,2,1,6,13,3,1,4,2,6,11,0,5,0,99,2,13,29,4,15,8,2,2,2,27,16,0,1,9,0,11,11,20,6,5,21,0
188,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,45,0,0,3,9,0,4,7,4,6,5,1,1,6,4,1,5,2,22,1,0,7,3,4,12,0,4,0,6,0,0,0,3,2,5,1,1,1,1,2,0
190,21,2,0,0,4,1,1,2,2,1,2,1,0,0,0,0,3,1,12,0,0,2,5,1,2,0,0,0,2,0,0,0,0,1,3,0,0,0,1,1,0
191,83,1,0,3,5,0,0,6,8,4,2,5,3,2,4,0,3,0,68,0,3,2,0,5,4,0,4,1,6,1,0,4,1,0,5,2,3,5,7,4,1
192,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1
193,36,0,0,1,1,0,2,6,3,1,2,0,4,6,7,5,2,2,22,2,3,7,3,0,7,0,1,0,1,0,5,1,5,2,5,3,1,0,2,0,0
194,136,1,2,1,30,8,6,21,20,12,5,4,5,3,31,8,3,2,80,1,4,18,10,4,19,17,5,4,16,2,5,2,28,2,10,3,9,3,6,2,0
195,61,1,3,3,11h,1,0,16,4,5,6,2,3,4,7,1,1,1,41,0,0,7,2,0,3,0,2,1,18,0,0,2,4,1,13,1,3,1,1,0,0
196,59,1,0,3,15,6,2,9,7,7,0,0,1,5,7,0,9,5,76,0,8,24,12,6,4,1,2,8,14,0,0,1,5,0,4,2,0,3,3,0,0
197,13,1,0,0,0,0,1,2,2,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0
198,42,0,1,1,10,4,1,7,6,0,1,0,4,4,13,1,2,1,30,1,0,7,3,3,8,0,1,3,6,0,4,3,`10,1,6,0,0,4,1,3,0
199,21,0,0,0,6,2,0,1,2,1,2,0,0,3,6,2,1,0,,0,1,3,4,5,1,0,2,1,4,0,0,0,6,0,0,0,0,0,0,3,0
200,7,0,0,0,3,1,0,1,1,2,0,0,0,0,2,0,0,0,13,0,0,1,0,0,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
201,21,0,0,0,5,2,0,5,1,0,1,0,0,1,0,0,0,0,8,3,1,0,1,0,3,0,0,0,3,1,1,0,0,0,1,0,1,0,0,2,0
202,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,122,1,1,2,24,9,6,14,13,6,1,0,4,4,32,2,7,3,88,1,6,22,9,14,19,10,1,6,14,0,3,1,25,2,17,1,4,4,5,0,0
204,141,3,9,3,31,12,1,20,16,6,3,8,6,5,41,12,8,3,118,5,1,31,12,16,17,5,8,7,38,4,2,7,13,3,13,7,5,5,2,6,0
205,22,0,0,0,3,1,2,0,3,2,2,1,1,1,13,0,1,1,21,1,2,7,2,0,2,0,1,0,1,1,0,1,10,0,3,1,3,1,2,3,0
206,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,60,2,1,3,13,5,2,6,6,6,0,2,0,4,12,3,4,0,59,3,2,11,4,10,7,2,5,2,8,1,2,0,5,0,5,0,6,7,0,3,1
208,45,3,2,1,10,5,0,3,3,2,1,0,1,1,4,2,3,2,37,3,1,8,10,2,4,1,2,0,6,3,0,0,2,2,3,0,3,1,0,0,1
209,105,0,0,3,15,6,1,4,0,6,5,0,0,0,2,0,9,2,74,2,1,28,9,0,4,0,1,1,6,0,0,1,0,2,9,1,2,3,2,1,0
210,13,0,0,1,0,0,0,2,0,1,1,0,2,2,1,0,0,0,13,1,0,1,1,2,1,0,3,0,7,0,0,0,0,0,3,0,0,1,1,0,0
211,132,6,1,3,22,8,4,9,18,5,3,3,2,9,16,2,4,2,108,1,1,23,12,6,22,0,3,3,22,15,2,4,11,2,10,3,21,4,6,22,0
212,23,0,2,1,5,0,0,2,3,1,1,0,0,1,2,0,1,0,15,0,1,7,3,0,2,0,7,0,9,1,2,1,2,0,4,1,4,0,1,1,0
213,17,0,2,0,2,0,1,0,1,0,0,0,0,2,2,0,1,1,10,0,1,3,1,2,3,0,0,0,2,0,0,0,2,1,4,0,1,1,0,0,0
214,56,0,1,1,16,6,4,2,2,3,4,0,1,8,16,3,6,3,,1,1,4,11,7,11,1,6,1,10,0,,2,14,3,3,3,0,0,0,3,0
215,12,0,0,0,2,0,1,2,1,0,0,0,0,3,3,0,0,0,13,0,1,7,2,1,1,0,0,0,3,0,0,0,3,0,1,0,0,0,0,1,0
216,185,7,4,3,29,9,5,25,26,12,23,2,7,9,48,7,7,4,155,13,7,37,15,18,8,1,9,12,54,0,20,6,41,4,25,4,6,6,10,2,0
217,12,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
218,47,1,0,0,7,3,3,2,4,3,4,0,1,2,5,3,4,2,22,3,1,6,2,1,5,0,1,1,3,0,1,0,3,2,3,0,1,1,0,3,0
219,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,457,20,8,13,83,7,6,31,57,16,12,11,13,9,,5,21,4,401,14,5,81,35,27,23,8,18,7,86,3,13,11,3,0,29,12,25,27,1,4,1
221,21,0,0,1,4,1,1,1,3,3,1,2,2,0,4,0,0,0,15,0,0,5,2,2,2,0,1,1,5,0,1,1,4,0,2,0,2,0,3,0,0
222,28,0,1,2,4,3,1,3,6,2,1,0,0,5,3,0,3,1,17,0,0,4,1,2,2,0,2,0,8,0,0,0,2,1,2,1,0,3,1,1,0
223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
224,26,0,0,2,6,2,1,3,1,1,1,1,0,3,11,2,1,1,18,0,0,4,6,1,5,0,2,2,4,0,0,1,8,1,3,0,1,2,0,0,0
225,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,11,0,0,,0,0,0,3,0,4,3,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
227,14,0,0,0,1,0,0,3,2,0,2,1,1,0,1,1,0,0,13,0,0,4,1,1,0,0,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0
228,71,0,2,2,10,1,0,2,7,5,0,1,3,1,7,2,0,0,70,1,1,16,8,11,2,0,5,0,16,3,0,3,1,0,8,2,6,5,1,5,1
229,17,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
230,72,0,1,4,6,3,5,5,9,1,4,1,0,7,12,6,5,3,46,0,0,12,21,1,14,3,5,5,13,0,0,1,10,3,6,0,2,0,1,0,0
231,250,16,7,2,45,19,13,22,48,10,5,4,6,17,37,4,15,7,253,6,5,73,36,26,24,17,15,26,45,6,7,9,34,7,31,5,19,4,5,3,1
232,11,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,1,1,10,1,0,3,5,1,1,0,2,0,2,0,0,0,2,1,0,1,0,0,0,1,0
233,37,0,0,2,4,0,3,2,3,0,6,1,0,3,13,4,4,3,39,1,1,11,6,2,3,0,,3,9,1,0,0,5,3,8,0,2,0,8,0,0
234,78,3,1,3,12,3,0,5,11,5,6,0,1,1,4,3,0,0,59,3,3,13,9,2,3,1,2,1,11,1,1,3,2,0,3,2,1,5,0,2,1
235,68,2,1,0,11,2,1,3,8,4,6,0,3,1,13,0,6,4,63,1,4,14,16,5,6,0,3,8,7,4,2,0,11,4,4,1,5,2,4,7,1
236,33,0,1,2,8,0,0,3,2,4,2,1,3,3,3,0,0,0,18,0,1,1,6,1,3,0,0,1,7,0,1,0,3,0,2,0,0,1,3,0,0
237,34,1,0,2,11,4,4,1,3,3,1,1,1,4,10,0,3,0,41,0,3,14,1,4,7,1,2,2,7,4,1,4,5,0,6,2,5,3,2,4,1
238,10,2,0,1,2,0,0,2,0,1,1,0,1,0,2,0,0,0,12,0,0,5,0,0,1,1,1,1,3,0,1,0,2,0,1,0,0,3,0,0,0
239,11,0,0,0,0,0,0,3,0,4,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
240,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1
241,25,0,3,1,7,0,0,5,0,0,0,0,0,3,4,0,3,2,27,1,1,8,4,4,2,0,0,3,4,1,0,0,2,1,3,2,3,3,0,0,0
242,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
243,35,0,1,1,7,0,2,5,4,1,1,1,1,2,2,0,3,2,25,0,0,8,6,1,5,0,0,3,4,0,0,0,2,2,4,0,1,0,5,3,0
244,41,3,2,3,6,0,0,7,4,1,2,0,0,3,1,1,1,1,26,0,1,5,2,1,2,0,3,0,9,1,0,1,0,1,6,0,2,0,2,1,0
245,,22,6,19,98,12,4,35,,24,23,20,6,5,35,10,25,0,442,24,4,73,43,57,28,8,18,6,74,2,10,12,7,0,28,20,30,25,7,2,1
246,61,7,0,2,13,5,0,11,3,3,3,2,0,2,16,1,2,2,67,1,2,14,15,9,6,1,4,2,13,0,0,1,10,2,5,1,0,0,0,6,0
247,105,3,4,7,11,4,0,4,7,1,12,7,3,1,15,1,2,1,56,6,1,10,4,9,4,0,5,2,34,,0,9,13,1,14,0,2,12,5,2,0
248,53,0,4,2,9,5,3,8,5,4,4,1,0,2,14,1,4,1,42,1,3,6,3,3,3,0,3,8,10,6,4,0,12,1,10,0,7,1,9,7,0
249,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,0,1,1,3,0,0,5,4,2,3,0,0,1,5,0,3,3,27,3,3,8,5,1,4,0,0,0,4,1,1,1,3,3,2,2,2,1,0,2,0
251,36,0,0,2,6,1,1,8,5,0,2,0,2,2,6,1,1,1,25,0,2,8,7,1,3,0,1,2,6,2,0,4,5,1,1,4,3,0,4,3,0
252,64,4,2,4,7,1,2,,13,3,4,1,0,7,18,4,3,0,60,3,2,11,5,7,9,1,5,5,11,5,0,1,15,0,4,1,6,2,7,5,1
253,267,7,4,6,51,23,5,19,28,14,3,8,8,20,36,5,10,6,230,9,5,56,17,20,30,5,7,10,66,,6,11,33,6,34,4,16,13,15,13,1
254,52,1,0,0,11,5,0,5,8,2,2,2,1,3,5,0,4,3,42,2,2,12,6,2,7,0,0,1,11,4,0,2,5,3,7,3,5,0,0,7,0
255,1450,28,30,66,173,42,7,111,87,64,65,14,21,12,76,19,27,3,908,16,8,158,84,70,108,8,62,10,136,7,9,55,27,3,47,27,41,53,38,1,0
256,37,1,0,6,,2,0,3,3,7,4,0,0,2,9,1,1,1,23,1,2,8,4,1,10,0,2,1,9,a,1,1,8,1,1,2,1,2,2,0,0
257,18,0,0,0,5,1,3,0,2,0,1,1,0,0,4,0,3,2,16,0,0,3,5,1,1,0,2,0,2,0,0,1,0,1,2,0,0,2,1,1,0
258,16,4,0,1,0,0,1,0,2,0,5,0,0,0,5,1,0,0,14,0,1,4,0,1,1,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0
259,8,0,0,3,1,0,0,0,1,0,0,0,0,1,1,0,2,0,6,0,0,0,0,0,0,0,2,,6,0,0,1,0,0,1,0,0,0,2,0,0
260,5,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,5,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0
261,16,2,0,0,3,1,0,3,2,1,0,0,0,1,2,0,0,0,7,0,0,0,1,0,1,0,0,1,4,0,1,0,1,0,0,0,1,0,1,0,0
262,56,1,0,0,16,0,1,5,4,4,2,1,0,9,3,0,1,0,28,1,0,6,1,4,11,5,1,0,6,0,1,0,2,0,2,8,0,1,0,3,0
263,14,0,0,1,0,0,0,2,1,1,1,0,2,2,2,0,0,0,16,1,0,2,1,3,1,0,4,0,8,0,0,0,1,0,3,0,0,1,1,0,0
264,20,1,0,0,4,2,0,3,5,3,0,0,0,2,6,0,0,0,10,0,0,3,2,0,0,0,4,0,5,1,0,0,3,0,0,1,2,1,1,1,0
265,35,0,2,0,10,3,0,4,2,4,2,0,0,4,4,1,3,0,35,0,3,3,4,5,8,6,1,5,5,3,0,3,2,0,3,0,3,2,1,3,1
266,109,6,2,6,18,5,1,3,4,3,0,4,8,2,10,0,5,1,125,1,3,21,6,5,6,3,1,0,6,6,4,6,3,1,4,2,6,4,6,5,1
267,31,1,0,1,7,3,1,2,5,6,2,1,2,3,7,1,2,0,27,0,0,10,2,3,6,0,3,0,4,0,0,1,6,0,4,1,1,1,0,0,0
268,98,3,2,2,22,2,1,4,14,3,3,3,0,5,6,1,4,1,62,3,0,14,9,5,12,5,4,6,19,6,3,4,6,1,14,6,8,14,7,11,1
269,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
270,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,24,0,0,0,3,1,0,0,1,2,1,0,0,5,3,2,2,0,30,2,0,5,4,0,3,0,1,1,6,5,2,4,2,0,2,0,5,2,2,2,1
272,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
273,34,0,1,4,8,2,0,5,,2,2,,0,3,6,2,3,3,27,1,3,6,5,0,2,0,3,0,13,0,0,4,5,3,5,0,2,0,4,2,0
274,65,2,5,3,7,0,2,10,10,1,7,1,3,7,9,2,1,1,45,3,1,15,8,5,6,1,5,4,9,0,1,3,4,1,4,6,3,2,5,0,0
275,42,1,1,1,6,2,0,9,5,3,3,1,0,1,10,4,2,0,28,0,3,2,6,1,3,2,3,1,13,6,0,3,7,0,8,2,7,1,1,1,0
276,28,1,1,0,4,0,1,3,0,0,1,0,0,1,2,0,1,1,,1,1,4,1,3,2,1,0,1,3,3,1,0,1,0,3,1,3,1,1,4,1
277,33,2,1,1,7,2,0,5,5,5,2,1,1,3,8,2,2,1,23,1,0,5,2,3,3,0,3,3,2,0,0,1,7,1,2,0,2,0,3,2,0
278,145,2,6,4,23,6,4,14,20,7,4,3,10,3,34,7,10,6,104,0,8,26,15,11,10,1,8,9,35,0,1,3,28,6,15,2,3,5,3,2,0
279,65,2,1,4,4,3,2,6,7,3,0,3,2,7,14,2,1,1,65,1,2,4,6,7,9,6,6,5,14,3,3,0,12,1,5,9,3,3,2,6,1
280,20,2,1,0,2,1,1,0,3,0,0,1,0,1,1,0,0,0,12,0,1,4,2,0,0,0,0,0,2,2,0,1,1,0,2,0,2,0,0,5,0
281,103,1,7,4,21,4,4,8,6,7,9,2,1,10,30,4,6,2,92,2,4,40,7,6,7,1,5,8,25,2,2,0,24,2,17,1,2,5,2,2,0
282,56,3,0,2,10,3,0,8,3,0,2,1,0,7,21,1,0,0,30,1,1,5,0,4,6,1,3,1,6,1,1,3,14,0,7,2,1,3,4,4,0
283,15,0,1,0,1,0,0,3,2,0,1,2,0,3,7,0,0,0,16,0,1,7,0,1,3,1,1,1,5,1,0,1,3,0,1,0,1,0,0,2,0
284,27,1,0,2,,0,0,0,2,2,1,2,1,1,2,2,0,0,27,0,0,6,3,2,0,0,0,0,6,1,0,1,0,0,2,1,1,0,1,0,1
285,130,5,5,6,18,1,0,6,13,8,2,2,2,1,5,0,0,0,87,4,7,9,10,7,8,4,7,0,25,0,2,6,1,0,6,8,1,8,6,1,1
286,15,1,1,0,2,1,0,0,0,0,0,1,0,0,3,2,0,0,12,0,0,0,4,2,0,0,0,0,3,2,0,0,0,0,1,1,2,2,1,1,1
287,17,0,1,0,2,2,0,1,1,0,0,0,0,0,4,1,0,0,13,3,0,0,2,2,1,0,1,0,2,1,1,0,2,0,1,0,1,1,1,0,1
288,10,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,0,0,3,1,1,1,0,2,1,1,0,0,0,0,0,3,0,1,0,0,0,1
289,27,0,0,2,4,0,1,1,3,0,0,0,1,0,1,0,0,0,10,1,0,3,1,0,0,0,1,0,2,0,0,0,0,0,2,0,1,2,0,1,1
290,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1
291,39,1,0,2,12,4,2,1,4,5,3,1,2,3,16,4,1,0,29,0,2,9,1,6,3,0,4,1,11,0,0,1,16,0,8,0,0,2,3,2,0
292,161,9,3,0,35,14,7,11,27,3,14,13,8,13,26,5,11,2,119,3,2,26,15,17,11,5,4,7,31,2,2,1,16,2,10,0,3,2,1,5,0
293,11,1,0,0,0,0,0,4,0,1,1,0,0,0,2,0,0,0,6,0,3,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,1,0,0
294,41,6,0,1,9,0,2,0,2,1,2,3,0,0,2,0,0,0,35,2,0,6,3,2,1,0,3,0,9,0,1,0,1,0,2,0,3,1,0,1,1
295,23,0,1,0,5,1,0,6,2,2,0,0,0,0,4,1,0,0,19,0,1,4,0,0,1,1,2,1,5,0,0,0,4,0,3,1,1,0,1,0,0
296,11,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,4,0,0,0,0,0,0
297,15,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0
298,5,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,7,0,1,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
299,20,0,0,2,2,1,1,2,0,6,1,0,1,4,6,0,2,0,18,1,1,7,0,0,0,0,1,0,2,1,0,0,5,0,4,0,1,0,1,1,0
300,61,9,1,7,3,0,0,1,7,4,8,5,0,1,21,2,0,0,49,5,2,10,3,5,3,1,3,0,11,0,1,1,9,0,11,0,0,3,11,0,0
301,82,2,2,4,12,2,1,4,5,5,5,1,0,3,7,3,7,5,89,4,2,18,13,6,8,3,4,3,20,1,2,8,2,5,12,2,7,4,0,3,0
302,32,0,0,2,10,3,1,2,3,1,3,0,0,0,3,0,0,0,20,0,0,5,1,5,3,0,1,0,6,1,0,0,2,0,2,0,2,0,0,0,0
303,24,0,1,1,5,0,1,1,1,2,2,1,1,0,2,0,0,0,23,0,0,5,3,3,1,0,1,0,6,0,0,1,1,0,3,0,2,2,0,0,1
304,32,1,0,0,5,1,1,4,3,3,2,1,2,3,2,0,2,1,30,1,3,8,3,4,0,0,5,0,6,0,3,0,2,1,0,1,0,2,0,4,1
305,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
306,43,3,3,1,4,1,0,1,8,0,0,1,2,2,5,1,1,0,42,2,1,5,3,4,2,1,2,3,5,1,1,0,3,0,6,1,4,2,6,3,1
307,18,0,0,0,5,1,1,3,3,0,0,1,0,0,5,2,3,3,23,0,2,6,6,2,0,0,1,0,1,0,0,1,3,3,3,1,0,4,2,1,0
308,10,3,0,0,1,0,1,1,1,0,1,0,0,0,7,0,0,0,3,0,0,0,1,0,2,0,0,1,1,0,0,0,3,0,1,0,0,0,2,0,0
309,61,0,5,0,15,8,2,,9,5,4,,6,4,10,1,1,1,51,0,2,21,5,6,2,0,4,5,4,,5,1,8,1,9,5,5,1,0,4,0
310,19,0,1,0,2,0,1,5,0,1,5,3,0,1,2,1,2,1,18,1,1,3,1,0,4,0,3,0,3,0,0,2,2,1,2,2,0,1,2,0,0
311,19,0,0,0,4,0,1,3,3,1,2,0,0,0,7,2,1,1,9,0,1,1,1,1,3,0,1,2,2,0,0,0,6,1,1,0,0,1,0,1,0
312,10,0,0,0,3,0,1,0,0,0,1,0,3,5,0,0,0,0,3,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,0
313,27,0,0,3,2,0,0,1,3,9,0,0,0,4,3,0,0,0,9,0,1,0,0,0,4,0,1,1,6,0,0,0,2,0,7,0,0,0,0,1,0
314,54,0,1,1,11,7,2,3,3,1,4,1,2,2,2,1,4,0,52,1,0,12,5,4,2,0,4,2,14,5,3,1,1,0,,0,5,2,2,4,1
315,19,0,0,2,0,0,0,2,1,1,3,0,2,4,2,0,0,0,16,2,0,1,1,3,1,0,4,0,8,0,0,0,1,0,3,0,0,2,1,0,0
316,51,1,2,1,9,4,2,3,4,5,0,0,2,6,8,2,1,0,47,1,2,9,3,8,11,2,0,2,6,3,4,2,5,0,6,2,6,1,4,5,1
317,13,0,0,0,2,1,0,2,3,2,0,0,0,0,3,0,1,1,17,0,0,6,3,1,0,0,3,1,5,0,0,0,2,1,5,0,0,0,0,0,0
318,110,3,2,2,18,3,1,5,7,9,5,3,0,2,15,3,3,1,77,3,2,15,12,9,8,0,4,2,28,0,2,1,9,1,6,1,1,3,3,0,0
319,221,11,6,6,52,20,9,17,22,8,2,7,4,9,41,4,11,2,205,7,3,53,14,37,18,1,16,15,19,3,2,11,36,2,19,8,8,26,16,10,1
320,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,226,10,4,9,32,10,6,24,22,11,19,4,14,10,47,5,11,9,177,6,8,39,22,10,15,4,11,15,54,3,16,9,38,9,30,13,10,9,11,7,0
322,6,1,0,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
323,174,1,2,9,46,13,2,14,16,19,1,4,4,19,28,5,22,20,171,5,1,47,29,14,14,3,5,10,41,8,5,8,24,14,30,14,12,16,4,17,1
324,19,1,0,2,0,0,0,3,1,3,0,0,0,5,0,0,0,0,11,0,0,0,4,1,0,0,3,0,4,1,0,1,0,0,2,0,1,0,0,0,0
325,6,0,1,0,2,0,0,2,1,2,0,0,0,0,2,0,0,0,10,0,0,1,1,0,0,0,2,1,3,0,0,0,2,0,3,0,0,0,0,0,0
326,6,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
327,26,0,2,1,3,0,1,2,8,0,1,3,0,3,7,1,2,1,20,0,0,6,4,3,4,3,3,0,7,0,2,0,6,1,1,0,0,0,0,1,0
